words,sentence #,tag
AS,1057,O
PER,1057,O
BENEFICIARY'S,1057,O
SALES,1057,O
QUOTATION,1057,O
NO.,1057,O
79005453,1057,O
DATED,1057,O
02.01.2020,1057,O
CIF,1058,Incoterms
(1),1058,O
QTY,1058,O
58400,1058,O
LBS,1058,Quantity
(584,1058,O
BAGS),1058,O
10/1,1058,O
COMBED,1058,GoodsDescription
WEAVING,1058,GoodsDescription
SLUB,1058,GoodsDescription
AT,1058,O
THE,1058,O
RATE,1058,O
OF,1058,O
PKR,1058,UnitPriceAmount
172.20,1058,UnitPriceAmount
PER,1058,UnitPriceAmount
LB,1058,UnitPriceAmount
.,1058,UnitPriceAmount
(2),1058,O
QTY,1058,O
41600,1058,O
LBS,1058,Quantity
(416,1058,O
BAGS),1058,O
12/1,1058,O
COMBED,1058,GoodsDescription
WEAVING,1058,GoodsDescription
SLUB,1058,GoodsDescription
AT,1058,O
THE,1058,O
RATE,1058,O
OF,1058,O
PKR,1058,UnitPriceAmount
174.25,1058,UnitPriceAmount
PER,1058,UnitPriceAmount
LB,1058,UnitPriceAmount
.,1058,UnitPriceAmount
PLUS,1058,O
17%,1058,O
SALES,1058,O
TAX,1058,O
.,1058,UnitPriceAmount
AS,1058,O
PER,1058,UnitPriceAmount
BENEFICIARY'S,1058,O
CONTRACT,1058,O
NO.,1058,O
1523120,1058,O
AND,1058,O
1523121,1058,O
BOTH,1058,O
DATED,1058,O
31.12.2019,1058,O
CFR,1059,Incoterms
KARACHI,1059,Incoterms
PORT,1059,Incoterms
1.,1059,UnitPriceAmount
QTY,1059,O
50000,1059,Quantity
KGS,1059,Quantity
LENZING,1059,GoodsDescription
TM,1059,GoodsDescription
VISCOSE,1059,GoodsDescription
RAYON,1059,GoodsDescription
STAPLE,1059,GoodsDescription
FIBER,1059,GoodsDescription
1.4DTEX/44MM,1059,O
BRIGHT,1059,O
RAW,1059,O
WHITE,1059,O
HIGH,1059,O
TENACITY,1059,O
MOISTURE,1059,O
REGAIN,1059,O
13,1059,O
PCT,1059,O
AT,1059,O
USD,1059,UnitPriceAmount
1.27,1059,UnitPriceAmount
PER,1059,UnitPriceAmount
KG,1059,Quantity
AS,1059,O
PER,1059,UnitPriceAmount
ORDER,1059,O
CONFIRMATION,1059,O
NO.,1059,O
802026949,1059,O
DATED,1059,O
27.12.19,1059,O
2.,1059,O
QTY,1059,O
150000,1059,Quantity
KGS,1059,Quantity
LENZING,1059,GoodsDescription
TM,1059,GoodsDescription
VISCOSE,1059,GoodsDescription
RAYON,1059,GoodsDescription
STAPLE,1059,GoodsDescription
FIBER,1059,GoodsDescription
1.4DTEX/51MM,1059,O
BRIGHT,1059,O
RAW,1059,O
WHITE,1059,O
HIGH,1059,O
TENACITY,1059,O
MOISTURE,1059,O
REGAIN,1059,O
13,1059,O
PCT,1059,O
AT,1059,O
USD,1059,UnitPriceAmount
1.27,1059,UnitPriceAmount
PER,1059,UnitPriceAmount
KG,1059,Quantity
AS,1059,O
PER,1059,UnitPriceAmount
ORDER,1059,O
CONFIRMATION,1059,O
NO.,1059,O
802026950,1059,O
DATED,1059,O
27.12.19,1059,O
3.,1059,O
QTY,1059,O
100000,1059,Quantity
KGS,1059,Quantity
LENZING,1059,GoodsDescription
TM,1059,GoodsDescription
VISCOSE,1059,GoodsDescription
RAYON,1059,GoodsDescription
STAPLE,1059,GoodsDescription
FIBER,1059,GoodsDescription
1.3DTEX/38MM,1059,O
BRIGHT,1059,O
RAW,1059,O
WHITE,1059,O
HIGH,1059,O
TENACITY,1059,O
MOISTURE,1059,O
REGAIN,1059,O
13,1059,O
PCT,1059,O
AT,1059,O
USD,1059,UnitPriceAmount
1.27,1059,UnitPriceAmount
PER,1059,UnitPriceAmount
KG,1059,Quantity
AS,1059,O
PER,1059,UnitPriceAmount
ORDER,1059,O
CONFIRMATION,1059,O
NO.,1059,O
802026951,1059,O
DATED,1059,O
27.12.19,1059,O
CFR,1060,Incoterms
ANY,1060,Incoterms
KARACHI,1060,Incoterms
SEAPORT,1060,Incoterms
QTY,1060,O
90,1060,Quantity
MT,1060,Quantity
BOTH,1060,GoodsDescription
SIDES,1060,GoodsDescription
COATED,1060,GoodsDescription
PAPER,1060,GoodsDescription
IN,1060,GoodsDescription
SHEETS,1060,GoodsDescription
(GLOSS/MATT),1060,GoodsDescription
'KINMARI,1060,GoodsDescription
EX,1060,GoodsDescription
COAT'',1060,O
FOR,1060,O
89,1060,O
GSM,1060,O
AT,1060,GoodsDescription
USD,1060,UnitPriceAmount
700,1060,UnitPriceAmount
PER,1060,UnitPriceAmount
MT,1060,Quantity
FOR,1060,O
104,1060,O
GSM,1060,O
AND,1060,O
UP,1060,O
AT,1060,GoodsDescription
USD,1060,UnitPriceAmount
680,1060,UnitPriceAmount
PER,1060,UnitPriceAmount
MT,1060,Quantity
AS,1060,O
PER,1060,UnitPriceAmount
BENEFICIARY'S,1060,O
PROFORMA,1060,O
INVOICE,1060,O
NO.,1060,O
NP-48-19,1060,O
DATED,1060,O
28-10-19,1060,O
CFR,1061,Incoterms
ANY,1061,Incoterms
KARACHI,1061,Incoterms
SEAPORT,1061,Incoterms
QTY,1061,O
90,1061,Quantity
MT,1061,UnitPriceAmount
BOTH,1061,GoodsDescription
SIDES,1061,GoodsDescription
COATED,1061,GoodsDescription
PAPER,1061,GoodsDescription
IN,1061,GoodsDescription
SHEETS,1061,GoodsDescription
(GLOSS/MATT),1061,GoodsDescription
'KINMARI,1061,GoodsDescription
EX,1061,GoodsDescription
COAT'',1061,O
FOR,1061,O
89,1061,O
GSM,1061,O
AT,1061,GoodsDescription
USD,1061,UnitPriceAmount
700,1061,UnitPriceAmount
PER,1061,UnitPriceAmount
MT,1061,UnitPriceAmount
FOR,1061,O
104,1061,O
GSM,1061,O
AND,1061,O
UP,1061,O
AT,1061,GoodsDescription
USD,1061,UnitPriceAmount
680,1061,UnitPriceAmount
PER,1061,UnitPriceAmount
MT,1061,UnitPriceAmount
AS,1061,O
PER,1061,UnitPriceAmount
BENEFICIARY'S,1061,O
PROFORMA,1061,O
INVOICE,1061,O
NO.,1061,O
NP-49-19,1061,O
DATED,1061,O
28-10-19,1061,O
CFR,1062,Incoterms
KARACHI,1062,Incoterms
PORT,1062,Incoterms
PAKISTAN,1062,Incoterms
QTY,1062,O
6,1062,Quantity
M.TONS,1062,Quantity
RED,1062,O
PHOSPHORUS,1062,O
98.5%,1062,O
80%,1062,O
PASSING,1062,O
150,1062,O
MESH,1062,GoodsDescription
SIEVE,1062,GoodsDescription
AT,1062,O
USD,1062,UnitPriceAmount
5120.00,1062,UnitPriceAmount
PER,1062,UnitPriceAmount
MT,1062,UnitPriceAmount
AS,1062,O
PER,1062,UnitPriceAmount
INDENT,1062,O
NO.,1062,O
3030/2020,1062,O
DATED,1062,O
07.01.2020,1062,O
OF,1062,O
M/S,1062,O
GUIDES,1062,O
CORPORATION,1062,O
LAHORE,1062,O
PAKISTAN.,1062,O
CFR,1063,Incoterms
KARACHI,1063,Incoterms
SEAPORT,1063,Incoterms
PAKISTAN,1063,Incoterms
QTY,1063,O
200,1063,Quantity
MT,1063,Quantity
METHANOL,1063,GoodsDescription
(CHEM,1063,O
GRADE),1063,O
AT,1063,O
USD,1063,UnitPriceAmount
239.63,1063,UnitPriceAmount
PER,1063,UnitPriceAmount
MT,1063,Quantity
AS,1063,O
PER,1063,UnitPriceAmount
BENEFICIARY'S,1063,O
PROFORMA,1063,O
INVOICE,1063,O
NO.,1063,O
CHEM/162572B/JANUARY-20,1063,O
DATED,1063,O
19.12.19,1063,O
ISSUED,1063,O
BY,1063,O
SABIC,1063,O
PAKISTAN,1063,Incoterms
PRIVATE,1063,O
LIMITED,1063,O
KARACHI-PAKISTAN.,1063,O
CFR,1064,Incoterms
ANY,1064,Incoterms
KARACHI,1064,Incoterms
SEAPORT,1064,Incoterms
QTY,1064,O
90,1064,Quantity
MT,1064,UnitPriceAmount
BOTH,1064,GoodsDescription
SIDES,1064,GoodsDescription
COATED,1064,GoodsDescription
PAPER,1064,GoodsDescription
IN,1064,GoodsDescription
SHEETS,1064,GoodsDescription
(GLOSS/MATT),1064,GoodsDescription
'KINMARI,1064,GoodsDescription
EX,1064,GoodsDescription
COAT'',1064,O
FOR,1064,O
89,1064,O
GSM,1064,O
AT,1064,GoodsDescription
USD,1064,UnitPriceAmount
700,1064,UnitPriceAmount
PER,1064,UnitPriceAmount
MT,1064,UnitPriceAmount
FOR,1064,O
104,1064,O
GSM,1064,O
AND,1064,O
UP,1064,O
AT,1064,GoodsDescription
USD,1064,UnitPriceAmount
680,1064,UnitPriceAmount
PER,1064,UnitPriceAmount
MT,1064,UnitPriceAmount
AS,1064,O
PER,1064,UnitPriceAmount
BENEFICIARY'S,1064,O
PROFORMA,1064,O
INVOICE,1064,O
NO.,1064,O
NP-46-19,1064,O
DATED,1064,O
28-10-19,1064,O
CFR,1065,Incoterms
KARACHI,1065,Incoterms
SEAPORT,1065,Incoterms
PAKISTAN,1065,Incoterms
QTY,1065,O
1.2,1065,Quantity
MTS,1065,Quantity
SYNTHETIC,1065,GoodsDescription
RUBBER,1065,GoodsDescription
NBR,1065,O
N-608,1065,O
PRIME,1065,O
GRADE,1065,O
AT,1065,O
USD,1065,UnitPriceAmount
4200,1065,UnitPriceAmount
PER,1065,UnitPriceAmount
MT.,1065,O
AS,1065,O
PER,1065,UnitPriceAmount
BENEFICIARY'S,1065,O
PROFORMA,1065,O
INVOICE/CONTRACT,1065,O
NO.8215-000108,1065,O
DATED,1065,O
10-12-2019,1065,O
AND,1065,O
APPLICANT'S,1065,O
PURCHASE,1065,O
ORDER,1065,O
NO.,1065,O
4400025641,1065,O
DATED,1065,O
19-12-2019,1065,O
CFR,1066,Incoterms
KARACHI,1066,Incoterms
SEAPORT,1066,Incoterms
PAKISTAN,1066,Incoterms
1-,1066,O
QTY,1066,O
74.25,1066,Quantity
MTS,1066,Quantity
FT6236,1066,O
(LD,1066,O
POLYETHYLENE),1066,O
AT,1066,O
USD,1066,UnitPriceAmount
940,1066,UnitPriceAmount
PER,1066,UnitPriceAmount
MT.,1066,O
2-,1066,O
QTY,1066,O
49.50,1066,Quantity
MTS,1066,Quantity
BORSTAR,1066,GoodsDescription
FB2230,1066,GoodsDescription
(LLD,1066,O
POLYETHYLENE),1066,O
AT,1066,O
USD,1066,UnitPriceAmount
900,1066,UnitPriceAmount
PER,1066,UnitPriceAmount
MT.,1066,O
AS,1066,O
PER,1066,UnitPriceAmount
INDENT,1066,O
NO.2020036,1066,O
AND,1066,O
BENEFICIARY'S,1066,O
ORDER,1066,O
NO.,1066,O
5100531907,1066,O
AND,1066,O
5100531908,1066,O
ALL,1066,O
DATED,1066,O
02-01-2020,1066,O
OF,1066,O
M/S.,1066,O
ARFEEN,1066,O
INTERNATIONAL,1066,O
(PVT.),1066,O
LIMITED,1066,O
KARACHI,1066,Incoterms
PAKISTAN,1066,Incoterms
AND,1066,O
APPLICANT'S,1066,O
PURCHASE,1066,O
ORDER,1066,O
NO.,1066,O
4400025685,1066,O
DATED,1066,O
03-01-2020,1066,O
CFR,1067,Incoterms
PORT,1067,Incoterms
QASIM,1067,Incoterms
PAKISTAN.,1067,O
QTY,1067,O
82500,1067,Quantity
KGS,1067,Quantity
1/60S,1067,GoodsDescription
COMBED,1067,GoodsDescription
COMPACT,1067,GoodsDescription
100,1067,GoodsDescription
PCT,1067,GoodsDescription
COTTON,1067,GoodsDescription
YARN,1067,GoodsDescription
FOR,1067,GoodsDescription
WEAVING,1067,GoodsDescription
AT,1067,O
USD,1067,UnitPriceAmount
3.68,1067,UnitPriceAmount
PER,1067,UnitPriceAmount
KG.,1067,O
AS,1067,Incoterms
PER,1067,UnitPriceAmount
SALES,1067,O
CONTRACT,1067,O
NO.,1067,O
PJ-ZM190927,1067,O
DATED,1067,O
27.09.19,1067,O
CFR,1068,Incoterms
KARACHI,1068,Incoterms
SEAPORT,1068,Incoterms
PAKISTAN,1068,Incoterms
QTY,1068,O
198.00,1068,Quantity
MTS,1068,Quantity
OF,1068,O
HC205TF(POLYPROPYLENE)AT,1068,O
THE,1068,O
RATE,1068,O
USD,1068,UnitPriceAmount
970.00,1068,UnitPriceAmount
PER,1068,UnitPriceAmount
MT,1068,UnitPriceAmount
COOMPLETE,1068,O
DETAIL,1068,O
AS,1068,O
PER,1068,UnitPriceAmount
INDENT,1068,O
NO.,1068,O
20200116,1068,O
DATED,1068,O
06-JAN-2020,1068,O
OF,1068,O
ARFEEN,1068,O
INTERNATIONAL,1068,O
(PVT)LTD,1068,O
KARACHI,1068,Incoterms
PAKISTAN.,1068,O
CFR,1069,Incoterms
PORT,1069,Incoterms
QASIM,1069,Incoterms
PAKISTAN,1069,Incoterms
QTY,1069,O
500.00,1069,Quantity
MTS,1069,Quantity
LMS,1069,GoodsDescription
PRESS,1069,GoodsDescription
BUNDLES,1069,GoodsDescription
AT,1069,O
USD,1069,UnitPriceAmount
301.00,1069,UnitPriceAmount
PER,1069,UnitPriceAmount
MT,1069,Quantity
AS,1069,Incoterms
PER,1069,UnitPriceAmount
BENEFICIARY'S,1069,O
PROFORMA,1069,O
INVOICE,1069,O
NO.,1069,O
RGD/EXP/2114/20,1069,O
DATED,1069,O
02-01-2020.,1069,O
CFR,1070,Incoterms
KEAMARI,1070,Incoterms
KARACHI,1070,Incoterms
SEAPORT,1070,Incoterms
/PORT,1070,Incoterms
QASIM,1070,Incoterms
PAKISTAN,1070,Incoterms
QTY,1070,O
100000.00,1070,O
KGS,1070,Quantity
OF,1070,O
100,1070,Quantity
PCT,1070,GoodsDescription
COTTON,1070,GoodsDescription
60/1,1070,GoodsDescription
COMBED,1070,GoodsDescription
COMPACT,1070,GoodsDescription
FOR,1070,GoodsDescription
WEAVING,1070,GoodsDescription
(100%,1070,GoodsDescription
CHINESE,1070,GoodsDescription
XINJIANG,1070,GoodsDescription
MEDIUM,1070,GoodsDescription
COTTON),1070,GoodsDescription
AT,1070,O
THE,1070,O
RATE,1070,O
USD,1070,UnitPriceAmount
3.82,1070,UnitPriceAmount
PER,1070,UnitPriceAmount
KG,1070,UnitPriceAmount
COMPLETE,1070,O
DETAIL,1070,O
AS,1070,Incoterms
PER,1070,UnitPriceAmount
SALES,1070,O
CONTRACT,1070,O
NO.,1070,O
SYZ19-1220(PS/125),1070,O
DATED,1070,O
16-DEC-2019,1070,O
CFR,1071,Incoterms
KARACHI,1071,Incoterms
PORT,1071,Incoterms
PAKISTAN,1071,Incoterms
FACE,1071,GoodsDescription
WASH,1071,GoodsDescription
JH,1071,GoodsDescription
BABY,1071,GoodsDescription
POWDER,1071,GoodsDescription
BLOSSOM,1071,GoodsDescription
AS,1071,GoodsDescription
PER,1071,O
BENEFICIARY'S,1071,O
PROFORMA,1071,O
INVOICE,1071,O
NO.,1071,O
1700015715,1071,O
DATED,1071,O
19.11.2019,1071,O
CFR,1072,Incoterms
ANY,1072,Incoterms
KARACHI,1072,Incoterms
SEAPORT,1072,Incoterms
QTY,1072,O
72,1072,Quantity
MT,1072,UnitPriceAmount
BOTH,1072,GoodsDescription
SIDES,1072,GoodsDescription
COATED,1072,GoodsDescription
PAPER,1072,GoodsDescription
IN,1072,GoodsDescription
SHEETS,1072,GoodsDescription
(GLOSS/MATT),1072,GoodsDescription
'KINMARI,1072,GoodsDescription
EX,1072,GoodsDescription
COAT'',1072,O
FOR,1072,O
89,1072,O
GSM,1072,O
AT,1072,GoodsDescription
USD,1072,UnitPriceAmount
700,1072,UnitPriceAmount
PER,1072,UnitPriceAmount
MT,1072,UnitPriceAmount
FOR,1072,O
104,1072,O
GSM,1072,O
AND,1072,O
UP,1072,O
AT,1072,GoodsDescription
USD,1072,UnitPriceAmount
680,1072,UnitPriceAmount
PER,1072,UnitPriceAmount
MT,1072,UnitPriceAmount
AS,1072,O
PER,1072,UnitPriceAmount
BENEFICIARY'S,1072,O
PROFORMA,1072,O
INVOICE,1072,O
NO.,1072,O
NP-51-19,1072,O
DATED,1072,O
28-10-19,1072,O
CFR,1073,Incoterms
ANY,1073,Incoterms
KARACHI,1073,Incoterms
SEAPORT,1073,Incoterms
QTY,1073,O
90,1073,Quantity
MT,1073,UnitPriceAmount
BOTH,1073,GoodsDescription
SIDES,1073,GoodsDescription
COATED,1073,GoodsDescription
PAPER,1073,GoodsDescription
IN,1073,GoodsDescription
SHEETS,1073,GoodsDescription
(GLOSS/MATT),1073,GoodsDescription
'KINMARI,1073,GoodsDescription
EX,1073,GoodsDescription
COAT'',1073,O
FOR,1073,O
89,1073,O
GSM,1073,O
AT,1073,GoodsDescription
USD,1073,UnitPriceAmount
700,1073,UnitPriceAmount
PER,1073,UnitPriceAmount
MT,1073,UnitPriceAmount
FOR,1073,O
104,1073,O
GSM,1073,O
AND,1073,O
UP,1073,O
AT,1073,GoodsDescription
USD,1073,UnitPriceAmount
680,1073,UnitPriceAmount
PER,1073,UnitPriceAmount
MT,1073,UnitPriceAmount
AS,1073,O
PER,1073,UnitPriceAmount
BENEFICIARY'S,1073,O
PROFORMA,1073,O
INVOICE,1073,O
NO.,1073,O
NP-53-19,1073,O
DATED,1073,O
28-10-19,1073,O
CFR,1074,Incoterms
KICT,1074,Incoterms
PORT,1074,Incoterms
KARACHI/SOUTH,1074,Incoterms
ASIA,1074,Incoterms
PAKISTAN,1074,Incoterms
TERMINAL,1074,Incoterms
KARACHI,1074,Incoterms
PAKISTAN,1074,Incoterms
QTY,1074,O
68.4,1074,Quantity
MT,1074,UnitPriceAmount
HIGH,1074,GoodsDescription
DENSITY,1074,GoodsDescription
POLYETHYLENE,1074,GoodsDescription
GRADE,1074,O
ME9180,1074,O
RF,1074,O
AT,1074,O
THE,1074,O
RATE,1074,O
USD,1074,UnitPriceAmount
1520,1074,O
PER,1074,UnitPriceAmount
MT.,1074,O
COMPLETE,1074,O
DETAIL,1074,O
AS,1074,Incoterms
PER,1074,UnitPriceAmount
BENEFICIARY,1074,O
SALES,1074,O
CONTRACT,1074,O
NO.X2001PIN20052,1074,O
DATED,1074,O
03-01-2020,1074,O
CFR,1075,Incoterms
KARACHI,1075,Incoterms
PORT,1075,Incoterms
PAKISTAN,1075,Incoterms
QTY,1075,O
49.50,1075,Quantity
MT,1075,Quantity
POLYPROPYLENE,1075,GoodsDescription
PP,1075,O
H1045,1075,O
AT,1075,O
USD,1075,UnitPriceAmount
950,1075,UnitPriceAmount
PER,1075,UnitPriceAmount
MT,1075,Quantity
AS,1075,O
PER,1075,UnitPriceAmount
BENEFICIARY'S,1075,O
PROFORMA,1075,O
INVOICE,1075,O
NO.,1075,O
3100049571,1075,O
DATED,1075,O
05-01-2020,1075,O
CFR,1076,Incoterms
LO,1076,GoodsDescription
KEAMARI,1076,Incoterms
KARACHI,1076,Incoterms
SEAPORT/PORT,1076,Incoterms
QASIM,1076,Incoterms
KARACHI,1076,Incoterms
PAKISTAN,1076,Incoterms
QTY,1076,O
700.00,1076,Quantity
MT(+/-,1076,O
10,1076,Tolerance
PCT),1076,O
OF,1076,O
PRIME,1076,GoodsDescription
HOT,1076,GoodsDescription
ROLLED,1076,GoodsDescription
ALLOY,1076,GoodsDescription
STEEL,1076,GoodsDescription
SHEETS,1076,GoodsDescription
IN,1076,GoodsDescription
COILS,1076,GoodsDescription
AT,1076,O
USD,1076,UnitPriceAmount
507,1076,UnitPriceAmount
PER,1076,UnitPriceAmount
MT,1076,Quantity
COMPLETE,1076,O
DETAIL,1076,O
AS,1076,Incoterms
PER,1076,UnitPriceAmount
BENEFICIARY'S,1076,O
SALES,1076,O
CONTRACT,1076,O
NO.,1076,O
JTGJRZ-RZ19121432-X-4,1076,O
DATED,1076,O
7-01-2020,1076,O
CFR,1077,Incoterms
KARACHI,1077,Incoterms
PORT,1077,Incoterms
PAKISTAN,1077,Incoterms
QTY,1077,O
49.50,1077,Quantity
MT,1077,UnitPriceAmount
POLYPROPYLENE,1077,GoodsDescription
PP,1077,O
H1045,1077,O
AT,1077,O
USD,1077,UnitPriceAmount
950,1077,UnitPriceAmount
PER,1077,UnitPriceAmount
MT,1077,UnitPriceAmount
AS,1077,O
PER,1077,UnitPriceAmount
BENEFICIARY'S,1077,O
PROFORMA,1077,O
INVOICE,1077,O
NO.,1077,O
3100049570,1077,O
DATED,1077,O
05-01-2020,1077,O
CFR,1078,Incoterms
KARACHI,1078,Incoterms
SEAPORT,1078,Incoterms
PHARMACEUTICAL,1078,GoodsDescription
RAW,1078,GoodsDescription
MATERIAL,1078,GoodsDescription
QTY,1078,O
1000.00,1078,Quantity
KGS,1078,Quantity
METHYL,1078,GoodsDescription
PARABEN,1078,GoodsDescription
USP,1078,GoodsDescription
AT,1078,GoodsDescription
USD,1078,UnitPriceAmount
6.40,1078,UnitPriceAmount
PER,1078,UnitPriceAmount
KG,1078,Quantity
AS,1078,O
PER,1078,UnitPriceAmount
APPLICANT'S,1078,O
ORDER,1078,O
NO.,1078,O
4554003612,1078,O
DATED,1078,O
08.01.2020,1078,O
AND,1078,O
INDENT,1078,O
NO.,1078,O
MC/771/19-20,1078,O
DATED,1078,O
07.01.2020,1078,O
ISSUED,1078,O
BY,1078,O
MANSOOR,1078,O
CHEMICALS,1078,O
KARACHI,1078,Incoterms
PAKISTAN,1078,O
CFR,1079,Incoterms
KARACHI,1079,Incoterms
SEAPORT,1079,Incoterms
PAKISTAN,1079,Incoterms
QTY,1079,O
19050,1079,Quantity
KGS,1079,Quantity
SEMI,1079,GoodsDescription
CONDUCTIVE,1079,GoodsDescription
CROSS,1079,GoodsDescription
LINKABLE,1079,GoodsDescription
CONDUCTOR,1079,GoodsDescription
SHIELD,1079,GoodsDescription
COMPOUND,1079,GoodsDescription
DHDA,1079,O
7707BK,1079,O
AT,1079,O
THE,1079,O
RATE,1079,O
OF,1079,O
USD,1079,UnitPriceAmount
4.30,1079,UnitPriceAmount
PER,1079,UnitPriceAmount
KG,1079,UnitPriceAmount
AS,1079,O
PER,1079,UnitPriceAmount
INDENT,1079,O
NO.,1079,O
PCL/W,1079,O
AND,1079,O
C-1/2020,1079,O
DATED,1079,O
14.01.2020,1079,O
ISSUED,1079,O
BY,1079,O
BRIGHTLAND,1079,O
(PVT.),1079,O
LIMITED,1079,O
PAKISTAN,1079,Incoterms
CFR,1080,Incoterms
KARACHI,1080,Incoterms
PORT,1080,Incoterms
QTY,1080,O
24.75,1080,Quantity
M/TONS,1080,Quantity
LLDPE,1080,GoodsDescription
118W,1080,GoodsDescription
AND/OR,1080,O
LLDPE,1080,GoodsDescription
118WJ,1080,GoodsDescription
AT,1080,O
THE,1080,O
RATE,1080,O
OF,1080,O
USD,1080,UnitPriceAmount
890.00,1080,UnitPriceAmount
PER,1080,UnitPriceAmount
M/TON,1080,Quantity
AS,1080,O
PER,1080,UnitPriceAmount
PROFORMA,1080,O
INVOICE,1080,O
NO.,1080,O
123875/JAN,1080,O
DATED,1080,O
07.01.20,1080,O
OF,1080,O
M/S.,1080,O
SABIC,1080,O
PAKISTAN,1080,O
(PRIVATE),1080,O
LIMITED.,1080,O
KARACHI,1080,Incoterms
PAKISTAN.,1080,O
CFR,1081,Incoterms
KARACHI,1081,Incoterms
PORT,1081,Incoterms
STEEL,1081,GoodsDescription
TUBES,1081,GoodsDescription
FOR,1081,GoodsDescription
SHOCK,1081,GoodsDescription
ABSORBER,1081,GoodsDescription
AND,1081,GoodsDescription
STRUTS,1081,GoodsDescription
AS,1081,O
PER,1081,O
BENEFICIARY'S,1081,O
PROFORMA,1081,O
INVOICE,1081,O
NO.,1081,O
891A-9120192-146,1081,O
DATED,1081,O
25-12-2019,1081,O
CFR,1082,Incoterms
PORT,1082,Incoterms
QASIM,1082,Incoterms
/,1082,Incoterms
KARACHI,1082,Incoterms
SEAPORT,1082,Incoterms
PAKISTAN,1082,Incoterms
QTY,1082,O
200,1082,Quantity
MT,1082,Quantity
(440920,1082,O
LBS),1082,O
TANZANIA,1082,GoodsOrigin
(R/G),1082,O
RAW,1082,GoodsDescription
COTTON,1082,GoodsDescription
CROP,1082,O
2019,1082,O
RAGA-S,1082,O
MIDDLING,1082,O
1-1/8,1082,O
G5,1082,O
NCL,1082,O
AND,1082,O
28,1082,O
GPT,1082,O
MIN,1082,O
AT,1082,O
USC,1082,UnitPriceAmount
71.75,1082,UnitPriceAmount
PER,1082,UnitPriceAmount
LB,1082,UnitPriceAmount
AS,1082,Incoterms
PER,1082,UnitPriceAmount
BENEFICIARY'S,1082,O
PROFORMA,1082,O
INVOICE,1082,O
NO.,1082,O
19/S/09462/A,1082,O
DATED,1082,O
19-11-2019,1082,O
CFR,1083,Incoterms
KARACHI,1083,Incoterms
PORT,1083,Incoterms
PAKISTAN,1083,Incoterms
QTY,1083,O
22000,1083,Quantity
KGS,1083,Quantity
FORTIVIM-LNS-RUSF-PK,1083,GoodsDescription
(PREMIX,1083,GoodsDescription
FOR,1083,GoodsDescription
THERAPEUTIC,1083,GoodsDescription
PRODUCT),1083,GoodsDescription
AT,1083,O
USD,1083,UnitPriceAmount
3.1,1083,UnitPriceAmount
AS,1083,UnitPriceAmount
PER,1083,UnitPriceAmount
BENEFICIARY'S,1083,O
SALES,1083,O
CONFIRMATION,1083,O
NO.,1083,O
SC/0101/19-20,1083,O
DATED,1083,O
24.12.2019,1083,O
FOB,1084,Incoterms
ANY,1084,Incoterms
THAILAND,1084,Incoterms
SEAPORT/AIRPORT,1084,Incoterms
TOTAL,1084,O
QTY,1084,O
148400,1084,Quantity
PCS,1084,Quantity
OF,1084,O
AUTO,1084,GoodsDescription
AIR,1084,Incoterms
CONDITIONING,1084,GoodsDescription
PARTS,1084,GoodsDescription
AS,1084,O
PER,1084,O
BENEFICIARY'S,1084,O
PROFORMA,1084,O
INVOICE,1084,O
NO.,1084,O
027/2019,1084,O
DATED,1084,O
23-12-2019.,1084,O
FOB,1085,Incoterms
ANY,1085,Incoterms
TURKEY,1085,Incoterms
SEAPORT,1085,Incoterms
MACHINERY,1085,GoodsDescription
FOR,1085,GoodsDescription
DAIRY,1085,GoodsDescription
INDUSTRY,1085,GoodsDescription
1),1085,O
QTY,1085,O
1,1085,UnitPriceAmount
SET,1085,UnitPriceAmount
OF,1085,O
FL52,1085,GoodsDescription
MODAL,1085,GoodsDescription
IQF,1085,GoodsDescription
FREEZING,1085,GoodsDescription
TUNNEL,1085,GoodsDescription
AT,1085,O
THE,1085,O
RATE,1085,O
OF,1085,O
USD,1085,UnitPriceAmount
170000.00,1085,UnitPriceAmount
PER,1085,UnitPriceAmount
SET,1085,UnitPriceAmount
AS,1085,O
PER,1085,UnitPriceAmount
BENEFICIARY'S,1085,O
PROFORMA,1085,O
INVOICE,1085,O
NO.,1085,O
P,1085,UnitPriceAmount
200101,1085,O
DATED,1085,O
01/01/2020,1085,O
CFR,1086,Incoterms
KARACHI,1086,Incoterms
SEAPORT,1086,Incoterms
1),1086,O
QTY,1086,O
500,1086,Quantity
KGS,1086,Quantity
CHONDROITIN,1086,GoodsDescription
SULPHATE,1086,GoodsDescription
AT,1086,GoodsDescription
USD,1086,UnitPriceAmount
46.50,1086,UnitPriceAmount
PER,1086,UnitPriceAmount
KG,1086,UnitPriceAmount
2),1086,O
QTY,1086,O
500,1086,Quantity
KGS,1086,Quantity
GLUCOSAMINE,1086,GoodsDescription
SULPHATE,1086,GoodsDescription
SODIUM,1086,GoodsDescription
AT,1086,GoodsDescription
USD,1086,UnitPriceAmount
9.75,1086,UnitPriceAmount
PER,1086,UnitPriceAmount
KG,1086,UnitPriceAmount
AS,1086,O
PER,1086,UnitPriceAmount
INDENT,1086,O
NO.,1086,O
201912476-ER,1086,O
DT,1086,O
24.12.19,1086,O
OF,1086,O
M/S.DAWN,1086,O
IMPEX,1086,O
KARACHI,1086,Incoterms
