words,sentence #,tag
PAKISTAN,1090,O
CFR,1091,O
KARACHI,1091,O
PORT,1091,O
QTY,1091,O
24.75,1091,B-NW
M/TONS,1091,I-NW
LLDPE,1091,O
118W,1091,O
AND/OR,1091,O
LLDPE,1091,O
118WJ,1091,O
AT,1091,O
THE,1091,O
RATE,1091,O
OF,1091,O
USD,1091,O
890,1091,O
PER,1091,O
M/TON,1091,O
AS,1091,O
PER,1091,O
PROFORMA,1091,O
INVOICE,1091,O
NO.,1091,O
123875/JAN,1091,O
DATED,1091,O
07.01.20,1091,O
OF,1091,O
M/S.,1091,O
SABIC,1091,O
PAKISTAN,1091,O
(PRIVATE),1091,O
LIMITED.,1091,O
KARACHI,1091,O
PAKISTAN.,1091,O
CFR,1092,O
KARACHI,1092,O
PORT,1092,O
STEEL,1092,O
TUBES,1092,O
FOR,1092,O
SHOCK,1092,O
ABSORBER,1092,O
AND,1092,O
STRUTS,1092,O
AS,1092,O
PER,1092,O
BENEFICIARY'S,1092,O
PROFORMA,1092,O
INVOICE,1092,O
NO.,1092,O
891A9120192146,1092,O
DATED,1092,O
25122019,1092,O
CFR,1093,O
PORT,1093,O
QASIM,1093,O
/,1093,O
KARACHI,1093,O
SEAPORT,1093,O
PAKISTAN,1093,O
QTY,1093,O
200,1093,B-NW
MT,1093,I-NW
(440920,1093,I-NW
LBS),1093,I-NW
TANZANIA,1093,O
(R/G),1093,O
RAW,1093,O
COTTON,1093,O
CROP,1093,O
2019,1093,O
RAGAS,1093,O
MIDDLING,1093,O
11-Aug,1093,O
G5,1093,O
NCL,1093,O
AND,1093,O
28,1093,O
GPT,1093,O
MIN,1093,O
AT,1093,O
USC,1093,O
71.75,1093,O
PER,1093,O
LB,1093,O
AS,1093,O
PER,1093,O
BENEFICIARY'S,1093,O
PROFORMA,1093,O
INVOICE,1093,O
NO.,1093,O
19/S/09462/A,1093,O
DATED,1093,O
19112019,1093,O
CFR,1094,O
KARACHI,1094,O
PORT,1094,O
PAKISTAN,1094,O
QTY,1094,O
22000,1094,B-NW
KGS,1094,I-NW
FORTIVIMLNSRUSFPK,1094,O
(PREMIX,1094,O
FOR,1094,O
THERAPEUTIC,1094,O
PRODUCT),1094,O
AT,1094,O
USD,1094,O
3.1,1094,O
AS,1094,O
PER,1094,O
BENEFICIARY'S,1094,O
SALES,1094,O
CONFIRMATION,1094,O
NO.,1094,O
SC/0101/1920,1094,O
DATED,1094,O
24.12.2019,1094,O
FOB,1095,O
ANY,1095,O
THAILAND,1095,O
SEAPORT/AIRPORT,1095,O
TOTAL,1095,O
QTY,1095,O
148400,1095,B-NW
PCS,1095,I-NW
OF,1095,O
AUTO,1095,O
AIR,1095,O
CONDITIONING,1095,O
PARTS,1095,O
AS,1095,O
PER,1095,O
BENEFICIARY'S,1095,O
PROFORMA,1095,O
INVOICE,1095,O
NO.,1095,O
027/2019,1095,O
DATED,1095,O
23122019,1095,O
FOB,1096,O
ANY,1096,O
TURKEY,1096,O
SEAPORT,1096,O
MACHINERY,1096,O
FOR,1096,O
DAIRY,1096,O
INDUSTRY,1096,O
1),1096,O
QTY,1096,O
1,1096,B-NW
SET,1096,I-NW
OF,1096,O
FL52,1096,O
MODAL,1096,O
IQF,1096,O
FREEZING,1096,O
TUNNEL,1096,O
AT,1096,O
THE,1096,O
RATE,1096,O
OF,1096,O
USD,1096,O
170000,1096,O
PER,1096,O
SET,1096,O
AS,1096,O
PER,1096,O
BENEFICIARY'S,1096,O
PROFORMA,1096,O
INVOICE,1096,O
NO.,1096,O
P,1096,O
200101,1096,O
DATED,1096,O
01/01/2020,1096,O
CFR,1097,O
KARACHI,1097,O
SEAPORT,1097,O
1),1097,O
QTY,1097,O
500,1097,B-NW
KGS,1097,I-NW
CHONDROITIN,1097,O
SULPHATE,1097,O
AT,1097,O
USD,1097,O
46.5,1097,O
PER,1097,O
KG,1097,O
2),1097,O
QTY,1097,O
500,1097,B-NW
KGS,1097,I-NW
GLUCOSAMINE,1097,O
SULPHATE,1097,O
SODIUM,1097,O
AT,1097,O
USD,1097,O
9.75,1097,O
PER,1097,O
KG,1097,O
AS,1097,O
PER,1097,O
INDENT,1097,O
NO.,1097,O
201912476ER,1097,O
DT,1097,O
24.12.19,1097,O
OF,1097,O
M/S.DAWN,1097,O
IMPEX,1097,O
KARACHI,1097,O
PAKISTAN,1097,O
QTY,1098,O
49.5,1098,B-NW
MTS,1098,I-NW
POLYPROPYLENE,1098,O
HOMOPOLYMER,1098,O
AT,1098,O
USD,1098,O
990,1098,O
PER,1098,O
MT.,1098,O
AS,1098,O
PER,1098,O
BENEFICIARY'S,1098,O
PROFORMA,1098,O
INVOICE,1098,O
NO.,1098,O
MTL/ZPP668/2020,1098,O
DATED,1098,O
3012020,1098,O
(CFR,1098,O
KARACHI,1098,O
SEAPORT,1098,O
PAKISTAN),1098,O
CIF,1099,O
1),1099,O
QTY,1099,O
1000,1099,B-NW
BAGS,1099,I-NW
16-Jan,1099,O
COTTON,1099,O
100,1099,O
PCT,1099,O
COTTON,1099,O
YARN,1099,O
PACKING,1099,O
IN,1099,O
24,1099,O
CONES,1099,O
100,1099,O
LBS,1099,O
PER,1099,O
BAG,1099,O
AT,1099,O
PKR,1099,O
169,1099,O
PER,1099,O
LBS,1099,O
PLUS,1099,O
17,1099,O
PCT,1099,O
S.TAX,1099,O
2)QTY,1099,O
200,1099,B-NW
BAGS,1099,I-NW
10/S,1099,O
SOFT,1099,O
CARDED,1099,O
100,1099,O
PCT,1099,O
COTTON,1099,O
YARN,1099,O
PACKING,1099,O
24,1099,O
CONES,1099,O
100,1099,O
LBS,1099,O
PER,1099,O
BAG,1099,O
AT,1099,O
PKRS,1099,O
160,1099,O
PER,1099,O
LBS,1099,O
PLUS,1099,O
17,1099,O
PCT,1099,O
S.TAX,1099,O
AS,1099,O
PER,1099,O
BENEFICIARY'S,1099,O
PROFORMA,1099,O
INVOICE,1099,O
NO.,1099,O
LS03103,1099,O
DATED.,1099,O
30122019,1099,O
CFR,1100,O
KEAMARI,1100,O
KARACHI,1100,O
SEAPORT/PORT,1100,O
QASIM,1100,O
PAKISTAN,1100,O
QTY,1100,O
120000,1100,B-NW
KGS,1100,I-NW
RHODIMET,1100,O
AT88,1100,O
(FEED,1100,O
GRADE),1100,O
AT,1100,O
USD,1100,O
1.45,1100,O
PER,1100,O
KG,1100,O
AS,1100,O
PER,1100,O
INDENT,1100,O
NO.,1100,O
107/2019,1100,O
DATED,1100,O
15112019,1100,O
OF,1100,O
M/S,1100,O
MEHTA,1100,O
BROTHERS,1100,O
(PVT),1100,O
LTD,1100,O
LAHORE,1100,O
PAKISTAN,1100,O
FOB,1101,O
ANY,1101,O
SINGAPORE,1101,O
SEAPORT,1101,O
75,1101,O
PCS,1101,O
7,1101,O
SETS,1101,O
OF,1101,O
SPARE,1101,O
PARTS,1101,O
CLASSF,1101,O
INSULATION,1101,O
MATERIAL,1101,O
AND,1101,O
TOOL,1101,O
AND,1101,O
PLANT,1101,O
OF,1101,O
GENERATORS,1101,O
(322.2,1101,O
MVA),1101,O
AS,1101,O
PER,1101,O
ACKNOWLEDGEMENT,1101,O
NO.,1101,O
NC19662/R2,1101,O
DATED,1101,O
16102019,1101,O
PURCHASE,1101,O
ORDER,1101,O
NO.,1101,O
CE(P)GB/OP/ITR174(I)/,1101,O
230111,1101,O
DATED,1101,O
3102019,1101,O
AND,1101,O
AMENDMENT,1101,O
VIDE,1101,O
CE(P)GB/OP/ITR174(I)/235869,1101,O
DATED,1101,O
29102019,1101,O
CFR,1102,O
PORT,1102,O
QASIM,1102,O
PAKISTAN,1102,O
QTY,1102,O
500,1102,B-NW
MTS,1102,I-NW
GI,1102,O
BLACK,1102,O
BUNDLES,1102,O
AT,1102,O
USD,1102,O
306,1102,O
PER,1102,O
MT,1102,O
AS,1102,O
PER,1102,O
BENEFICIARY'S,1102,O
PROFORMA,1102,O
INVOICE,1102,O
NO.,1102,O
LIB/EXP/2115/20,1102,O
DATED,1102,O
2012020,1102,O
CFR,1103,O
KARACHI,1103,O
SEAPORT,1103,O
PAKISTAN,1103,O
1,1103,O
QTY,1103,O
25,1103,B-NW
MTS,1103,I-NW
WHOLE,1103,O
TYRE,1103,O
RECLAIMED,1103,O
RUBBER,1103,O
SRIII,1103,O
SUPERFINE,1103,O
AT,1103,O
USD,1103,O
500,1103,O
PER,1103,O
MT,1103,O
AS,1103,O
PER,1103,O
BENEFICIARY'S,1103,O
PROFORMA,1103,O
INVOICE,1103,O
NO.,1103,O
SET032,1103,O
DATED,1103,O
7012020,1103,O
CFR,1104,O
KARACHI,1104,O
SEAPORT,1104,O
PAKISTAN,1104,O
QTY,1104,O
1.2,1104,B-NW
MTS,1104,I-NW
SYNTHETIC,1104,O
RUBBER,1104,O
NBR,1104,O
N608,1104,O
PRIME,1104,O
GRADE,1104,O
AT,1104,O
USD,1104,O
4200,1104,O
PER,1104,O
MT.,1104,O
AS,1104,O
PER,1104,O
BENEFICIARY'S,1104,O
PROFORMA,1104,O
INVOICE/CONTRACT,1104,O
NO.8215000108,1104,O
DATED,1104,O
10122019,1104,O
AND,1104,O
APPLICANT'S,1104,O
PURCHASE,1104,O
ORDER,1104,O
NO.,1104,O
4400025641,1104,O
DATED,1104,O
19122019,1104,O
CFR,1105,O
KEAMARI,1105,O
KARACHI,1105,O
PORT/,1105,O
PORT,1105,O
QASIM,1105,O
QTY,1105,O
49.5,1105,B-NW
MT,1105,I-NW
LDPE,1105,O
HP0823NN,1105,O
AT,1105,O
USD,1105,O
970,1105,O
PER,1105,O
MT,1105,O
AS,1105,O
PER,1105,O
PROFORMA,1105,O
INVOICE,1105,O
NO.,1105,O
NA/191240/JAN19,1105,O
DATED,1105,O
06.01.2020,1105,O
OF,1105,O
M/S,1105,O
SABIC,1105,O
PAKISTAN,1105,O
(PRIVATE),1105,O
LIMITED,1105,O
KARACHI,1105,O
PAKISTAN.,1105,O
CFR,1106,O
KARACHI,1106,O
SEAPORT,1106,O
PAKISTAN,1106,O
QTY,1106,O
100000.00(+/,1106,B-NW
5,1106,I-NW
PCT),1106,I-NW
KGS,1106,O
OF,1106,O
VISCOSE,1106,O
STAPLE,1106,O
FIBRE,1106,O
1.2,1106,O
X,1106,O
51,1106,O
BL,1106,O
BRIGHT,1106,O
AT,1106,O
THE,1106,O
RATE,1106,O
USD1.320,1106,O
PER,1106,O
KG.,1106,O
COMPLETE,1106,O
DETAIL,1106,O
AS,1106,O
PER,1106,O
BENEFICIARY'S,1106,O
PROFORMA,1106,O
INVOICE,1106,O
SALE,1106,O
NOTE,1106,O
NO.,1106,O
4201110650,1106,O
DATED,1106,O
19112019,1106,O
CFR,1107,O
KARACHI,1107,O
SEAPORT,1107,O
COMPONENTS,1107,O
SUB,1107,O
ASSEMBLY,1107,O
RAW,1107,O
MATERIAL,1107,O
FOR,1107,O
MANUFACTURINGACG,1107,O
FLY,1107,O
WHEEL,1107,O
AS,1107,O
PER,1107,O
APPLICANT'S,1107,O
PURCHASE,1107,O
ORDER,1107,O
NO.,1107,O
AHTL/PART/011/CGC/201920,1107,O
DATED,1107,O
7012020,1107,O
AND,1107,O
BENEFICIARY'S,1107,O
P/I,1107,O
NO.,1107,O
GCEA,1107,O
66,1107,O
DATED,1107,O
20122019,1107,O
FOB,1108,O
QINGDAO,1108,O
PORT,1108,O
CHINA,1108,O
QTY,1108,O
75000,1108,B-NW
PCS,1108,I-NW
1L,1108,O
MEGA,1108,O
WHIP,1108,O
CREAM,1108,O
CARTON,1108,O
WITHOUT,1108,O
HOLE,1108,O
(A,1108,O
STYLE,1108,O
RED,1108,O
COLOR),1108,O
AT,1108,O
USD,1108,O
0.078,1108,O
PER,1108,O
PC,1108,O
QTY,1108,O
75000,1108,B-NW
PCS,1108,I-NW
1L,1108,O
MEGA,1108,O
WHIP,1108,O
CREAM,1108,O
CARTON,1108,O
WITHOUT,1108,O
HOLE,1108,O
(A,1108,O
STYLE,1108,O
GREEN,1108,O
COLOR),1108,O
AT,1108,O
USD,1108,O
0.078,1108,O
PER,1108,O
PC,1108,O
AS,1108,O
PER,1108,O
BENEFICIARY'S,1108,O
PROFORMA,1108,O
INVOICE,1108,O
NO.,1108,O
SSQH1902,1108,O
DATED,1108,O
18.12.19,1108,O
CFR,1109,O
KARACHI,1109,O
PORT.,1109,O
QTY,1109,O
96,1109,B-NW
MT,1109,I-NW
BORAX,1109,O
DECAHYDRATE,1109,O
AT,1109,O
USD,1109,O
435,1109,O
PER,1109,O
MT,1109,O
PACKED,1109,O
IN,1109,O
25,1109,O
KG,1109,O
BAGS,1109,O
AS,1109,O
PER,1109,O
BENEFICIARY'S,1109,O
PROFORMA,1109,O
INVOICE,1109,O
NO.,1109,O
NRO,1109,O
GUIDO7,1109,O
DATED,1109,O
14.12.19,1109,O
CFR,1110,O
KARACHI,1110,O
SEAPORT,1110,O
QTY,1110,O
74.25,1110,B-NW
M/TONS,1110,I-NW
RA140E,1110,O
(POLYPROPYLENE),1110,O
@,1110,O
USD,1110,O
1110,1110,O
PER,1110,O
M/TON,1110,O
AS,1110,O
PER,1110,O
INDENT,1110,O
NO.,1110,O
20200098,1110,O
DATED,1110,O
06.01.2020,1110,O
CONTRACT,1110,O
NO.,1110,O
5100532009,1110,O
OF,1110,O
M/S.,1110,O
ARFEEN,1110,O
INTERNATIONAL,1110,O
(PVT),1110,O
LIMITED.,1110,O
KARACHI,1110,O
PAKISTAN.,1110,O
CFR,1111,O
KARACHI,1111,O
PORT,1111,O
QTY,1111,O
36,1111,B-NW
M/TONS,1111,I-NW
POLYETHYLENE,1111,O
GLYCOL,1111,O
ETHO,1111,O
SAPEG,1111,O
400,1111,O
PACKED,1111,O
IN,1111,O
DRUMS,1111,O
AT,1111,O
THE,1111,O
RATE,1111,O
OF,1111,O
USD,1111,O
1000,1111,O
PER,1111,O
M/TON,1111,O
AS,1111,O
PER,1111,O
BENEFICIARY'S,1111,O
PROFORMA,1111,O
INVOICE,1111,O
NO.,1111,O
CHEM/162604/JANUARY20,1111,O
DATED,1111,O
01.01.2020,1111,O
OF,1111,O
M/S,1111,O
SABIC,1111,O
PAKISTAN,1111,O
PRIVATE,1111,O
LIMITED,1111,O
KARACHI,1111,O
PAKISTAN,1111,O
CFR,1112,O
ANY,1112,O
PORT,1112,O
IN,1112,O
PAKISTAN,1112,O
QTY,1112,O
49.5,1112,B-NW
M/TONS,1112,I-NW
LLDPE,1112,O
118W,1112,O
AND/OR,1112,O
LLDPE,1112,O
118WJ,1112,O
AT,1112,O
THE,1112,O
RATE,1112,O
OF,1112,O
USD,1112,O
890,1112,O
PER,1112,O
M/TON,1112,O
PACKED,1112,O
IN,1112,O
25,1112,O
KGS,1112,O
BAGS,1112,O
IN,1112,O
CONTAINER,1112,O
AS,1112,O
PER,1112,O
PROFORMA,1112,O
INVOICE,1112,O
NO.,1112,O
SP/123880/JAN,1112,O
DATED,1112,O
08.01.2020,1112,O
OF,1112,O
M/S.,1112,O
SABIC,1112,O
PAKISTAN,1112,O
(PRIVATE),1112,O
LIMITED.,1112,O
KARACHI,1112,O
PAKISTAN.,1112,O
CFR,1113,O
KARACHI,1113,O
SEAPORT,1113,O
PAKISTAN,1113,O
QTY,1113,O
148.5,1113,B-NW
MTS,1113,I-NW
OF,1113,O
PP,1113,O
518P,1113,O
AT,1113,O
THE,1113,O
RATE,1113,O
USD,1113,O
1000,1113,O
PER,1113,O
MT.,1113,O
COMPLETE,1113,O
DETAIL,1113,O
AS,1113,O
PER,1113,O
BENEFICIARY'S,1113,O
PROFORMA,1113,O
INVOICE,1113,O
NO.,1113,O
/123851/JAN,1113,O
DATED,1113,O
03.01.2020.,1113,O
CFR,1114,O
KARACHI,1114,O
PORT,1114,O
PAKISTAN,1114,O
QTY,1114,O
IMPORT,1114,O
OF,1114,O
54432,1114,O
KGS,1114,O
100,1114,O
PCT,1114,O
COMPACT,1114,O
BCI,1114,O
COTTON,1114,O
GREY,1114,O
YARN,1114,O
ON,1114,O
CONES,1114,O
FOR,1114,O
WEAVING,1114,O
CPCM40S/1,1114,O
AT,1114,O
USD,1114,O
3.17,1114,O
PER,1114,O
KG,1114,O
AS,1114,O
PER,1114,O
BENEFICIARY'S,1114,O
SALES,1114,O
CONTRACT,1114,O
NO.,1114,O
WQ19222103,1114,O
DATED,1114,O
07.12.19,1114,O
CFR,1115,O
PORT,1115,O
QASIM,1115,O
AND/,1115,O
OR,1115,O
KARACHI,1115,O
PORT,1115,O
PAKISTAN,1115,O
IMPORT,1115,O
OF,1115,O
100,1115,O
MT,1115,O
TANZANIA,1115,O
RAW,1115,O
COTTON,1115,O
DETAILS,1115,O
AS,1115,O
PER,1115,O
BENEFICIARY'S,1115,O
PROFORMA,1115,O
INVOICE,1115,O
NO,1115,O
Z9,1115,O
DATED,1115,O
02.01.20,1115,O
CFR,1116,O
KARACHI,1116,O
SEAPORT,1116,O
PAKISTAN,1116,O
QTY,1116,O
40,1116,B-NW
MTS,1116,I-NW
MONO,1116,O
PENTAERYTHRITOL,1116,O
98,1116,O
PCT,1116,O
AT,1116,O
USD,1116,O
1240,1116,O
PER,1116,O
MT.,1116,O
AS,1116,O
PER,1116,O
BENEFICIARY'S,1116,O
PROFORMA,1116,O
INVOICE,1116,O
NO.,1116,O
LCYCPENTA19238,1116,O
DATED,1116,O
19122019,1116,O
FOB,1117,O
MALAYSIA,1117,O
SEAPORT,1117,O
DELL,1117,O
COMPUTER,1117,O
LCD,1117,O
MONITOR,1117,O
AND,1117,O
ACCESSORIES,1117,O
SPECIFICATION,1117,O
QUANTITY,1117,O
UNIT,1117,O
PRICE,1117,O
AND,1117,O
FURTHER,1117,O
DETAILS,1117,O
ARE,1117,O
STRICTLY,1117,O
AS,1117,O
PER,1117,O
PROFORMA,1117,O
INVOICE,1117,O
NO.,1117,O
21250648,1117,O
DATED,1117,O
06.01.20,1117,O
CPT,1118,O
LAHORE,1118,O
AIRPORT,1118,O
PAKISTAN,1118,O
PHARMACEUTICAL,1118,O
ALLOPATHIC,1118,O
RAW,1118,O
MATERIAL,1118,O
QTY,1118,O
50,1118,B-NW
KGS,1118,I-NW
OF,1118,O
LEVETIRACETAM,1118,O
AT,1118,O
THE,1118,O
RATE,1118,O
ACUD,1118,O
58,1118,O
PER,1118,O
KG.,1118,O
COMPLETE,1118,O
DETAIL,1118,O
AS,1118,O
PER,1118,O
INDENT,1118,O
NO.,1118,O
66859/2019,1118,O
DATED,1118,O
19-Dec-19,1118,O
OF,1118,O
M/S,1118,O
NEON,1118,O
CHEMICALS,1118,O
KARACHI,1118,O
PAKISTAN.,1118,O
CFR,1119,O
KEAMARI,1119,O
KARACHI,1119,O
SEAPORT/PORT,1119,O
QASIM,1119,O
PAKISTAN,1119,O
QTY,1119,O
40000,1119,B-NW
KGS,1119,I-NW
100,1119,O
PCT,1119,O
COTTON,1119,O
NE,1119,O
40/1,1119,O
CCCW,1119,O
AIR,1119,O
JET,1119,O
YARN,1119,O
FOR,1119,O
WEAVING,1119,O
100%,1119,O
COTTON,1119,O
YARN,1119,O
AT,1119,O
USD,1119,O
3.2,1119,O
PER,1119,O
KG,1119,O
AS,1119,O
PER,1119,O
BENEFICIARY'S,1119,O
PROFORMA,1119,O
INVOICE,1119,O
NO.,1119,O
SVPST/PI/1920/102,1119,O
DATED,1119,O
19122019,1119,O
CFR,1120,O
KARACHI,1120,O
PORT,1120,O
/,1120,O
PORT,1120,O
QASIM,1120,O
1,1120,O
QTY,1120,O
25000,1120,B-NW
PCS,1120,I-NW
MOBILE,1120,O
PHONE,1120,O
MODEL,1120,O
S10,1120,O
AT,1120,O
USD,1120,O
9.2,1120,O
PER,1120,O
PC,1120,O
2,1120,O
QTY,1120,O
5000,1120,B-NW
PCS,1120,I-NW
MOBILE,1120,O
PHONE,1120,O
MODEL,1120,O
i251,1120,O
AT,1120,O
USD,1120,O
7.45,1120,O
PER,1120,O
PC,1120,O
3,1120,O
QTY,1120,O
20000,1120,B-NW
PCS,1120,I-NW
MOBILE,1120,O
PHONE,1120,O
MODEL,1120,O
i12,1120,O
AT,1120,O
USD,1120,O
12.6,1120,O
PER,1120,O
PC,1120,O
AS,1120,O
PER,1120,O
BENEFICIARY'S,1120,O
PROFORMA,1120,O
INVOICE,1120,O
NO.,1120,O
R20200108004,1120,O
DATED,1120,O
80120,1120,O
FCA,1121,O
ANY,1121,O
USA,1121,O
AIRPORT,1121,O
ULTRA,1121,O
CLIP,1121,O
MARKER,1121,O
(BREAST,1121,O
TISSUE,1121,O
MARKET),1121,O
PTFE,1121,O
FE,1121,O
AS,1121,O
PER,1121,O
BENEFICIARY'S,1121,O
PROFORMA,1121,O
INVOICE,1121,O
NO.,1121,O
9131344,1121,O
DATED,1121,O
08/01/2020,1121,O
CFR,1122,O
KARACHI,1122,O
PORT/PORT,1122,O
QASIM,1122,O
PAKISTAN,1122,O
QTY,1122,O
224400,1122,B-NW
LBS,1122,I-NW
OF,1122,O
AMERICAN,1122,O
GINNED,1122,O
COTTON,1122,O
AT,1122,O
US,1122,O
CENTS,1122,O
0.7205,1122,O
PER,1122,O
LB,1122,O
AS,1122,O
PER,1122,O
BENEF'S,1122,O
PROFORMA,1122,O
INVOICE,1122,O
NO.,1122,O
N.A.(429036),1122,O
DATED,1122,O
12092019,1122,O
.,1122,O
SPECIFICATIONS,1122,O
440,1122,B-NW
BALES,1122,I-NW
(224400,1122,I-NW
LBS),1122,I-NW
OF,1122,O
2019/20,1122,O
CROP,1122,O
USA,1122,O
GINNED,1122,O
COTTON,1122,O
MEMPHIS,1122,O
EASTERN,1122,O
GROWTH,1122,O
GRADE,1122,O
GC,1122,O
41,1122,O
STAPLE,1122,O
36,1122,O
LEAF,1122,O
4,1122,O
MICRONAIRE,1122,O
404.9,1122,O
NCL,1122,O
G.P.T.,1122,O
28,1122,O
MIN,1122,O
29,1122,O
AVG,1122,O
CFR,1123,O
KARACHI,1123,O
PORT,1123,O
PAKISTAN,1123,O
QTY,1123,O
8000,1123,B-NW
KGS,1123,I-NW
IMIDACLOPRID,1123,O
25,1123,O
PERCENT,1123,O
WP,1123,O
AT,1123,O
THE,1123,O
RATE,1123,O
OF,1123,O
USD,1123,O
4.8,1123,O
PER,1123,O
KG,1123,O
AS,1123,O
PER,1123,O
BENEFICIARY'S,1123,O
PROFORMA,1123,O
NO.,1123,O
SD20200102021,1123,O
DATED,1123,O
02.01.2020,1123,O
CFR,1124,O
PORT,1124,O
QASIM,1124,O
PAKISTAN,1124,O
/,1124,O
KARACHI,1124,O
PORT,1124,O
QTY,1124,O
500,1124,B-NW
M/TONS,1124,I-NW
LIGHT,1124,O
MELTING,1124,O
BUNDLE,1124,O
SCRAP,1124,O
PACKING,1124,O
IN,1124,O
BULK,1124,O
(LOOSE),1124,O
BY,1124,O
20,1124,O
FT,1124,O
CONTAINERS,1124,O
AT,1124,O
USD,1124,O
290,1124,O
PER,1124,O
M/TON,1124,O
AS,1124,O
PER,1124,O
SALES,1124,O
CONTRACT,1124,O
NO.,1124,O
11.00/FAIZ,1124,O
DATED,1124,O
06.01.20,1124,O
CFR,1125,O
PORT,1125,O
BIN,1125,O
QASIM,1125,O
PAKISTAN,1125,O
QTY,1125,O
5000,1125,B-NW
MT,1125,I-NW
BITUMINOUS,1125,O
STEAM,1125,O
COAL,1125,O
IN,1125,O
BULK,1125,O
AT,1125,O
THE,1125,O
RATE,1125,O
OF,1125,O
USD,1125,O
82,1125,O
PER,1125,O
MT,1125,O
AS,1125,O
PER,1125,O
BENEFICIARY'S,1125,O
PROFORMA,1125,O
INVOICE,1125,O
NO.,1125,O
CPBML/109/RUS/2019,1125,O
DATED,1125,O
17122019,1125,O
UNDER,1125,O
H.S.CODE,1125,O
NO.2701.1200,1125,O
.,1125,O
SPECIFICATION,1125,O
TOTAL,1125,O
MOISTURE,1125,O
(ARB),1125,O
TYPICAL,1125,O
10,1125,O
PERCENT,1125,O
REJECTION,1125,O
ABOVE,1125,O
12,1125,O
PERCENT,1125,O
INHERENT,1125,O
MOISTURE,1125,O
(ADB),1125,O
TYPICAL,1125,O
45,1125,O
PERCENT,1125,O
NO,1125,O
REJECTION,1125,O
ASH,1125,O
(ADB),1125,O
TYPICAL,1125,O
8,1125,O
PERCENT,1125,O
REJECTION,1125,O
ABOVE,1125,O
10,1125,O
PERCENT,1125,O
TOTAL,1125,O
SULPHUR,1125,O
(ADB),1125,O
TYPICAL,1125,O
0.45,1125,O
PERCENT,1125,O
REJECTION,1125,O
ABOVE,1125,O
0.65,1125,O
PERCENT,1125,O
VOLATILE,1125,O
MATTER,1125,O
(ADB),1125,O
TYPICAL,1125,O
37,1125,O
PERCENT,1125,O
NO,1125,O
REJECTION,1125,O
NCV,1125,O
(KCAL/KG),1125,O
(ARB),1125,O
TYPICAL,1125,O
6000,1125,O
KCAL/KG,1125,O
REJECTION,1125,O
BELOW,1125,O
5800,1125,O
KCAL/KG,1125,O
HARDGROVE,1125,O
INDEX,1125,O
(HGI),1125,O
55,1125,O
SIZE,1125,O
50,1125,O
MM,1125,O
CFR,1126,O
KARACHI,1126,O
PORT,1126,O
OR,1126,O
PORT,1126,O
QASIM,1126,O
QTY,1126,O
24.75,1126,B-NW
METRIC,1126,I-NW
TONS,1126,O
LLDPE,1126,O
R50035E,1126,O
AT,1126,O
THE,1126,O
RATE,1126,O
OF,1126,O
USD,1126,O
1010,1126,O
PER,1126,O
METRIC,1126,O
TON,1126,O
AS,1126,O
PER,1126,O
BENEFICIARY'S,1126,O
PROFORMA,1126,O
INVOICE,1126,O
NO.,1126,O
NA/191261/JAN20,1126,O
DATED,1126,O
7012020,1126,O
OF,1126,O
M/S,1126,O
SABIC,1126,O
PAKISTAN,1126,O
(PRIVATE),1126,O
LIMITED,1126,O
KARACHI,1126,O
PAKISTAN.,1126,O
CFR,1127,O
KARACHI,1127,O
SEAPORT,1127,O
PAKISTAN,1127,O
1,1127,O
QTY,1127,O
7365000,1127,B-NW
PCS,1127,I-NW
BULK,1127,O
NEEDLE,1127,O
SIZE,1127,O
24G,1127,O
X1,1127,O
INCH,1127,O
AT,1127,O
USD,1127,O
0.0033,1127,O
PER,1127,O
PC,1127,O
2,1127,O
QTY,1127,O
1000000,1127,B-NW
PCS,1127,I-NW
BULK,1127,O
NEEDLE,1127,O
SIZE,1127,O
24G,1127,O
X1,1127,O
01-Feb,1127,O
INCH,1127,O
AT,1127,O
USD,1127,O
0.00375,1127,O
PER,1127,O
PC,1127,O
AS,1127,O
PER,1127,O
BENEFICIARY'S,1127,O
PROFORMA,1127,O
INVOICE,1127,O
NO.,1127,O
202001,1127,O
DATED,1127,O
8012020,1127,O
CFR,1128,O
PORT,1128,O
QASIM,1128,O
PAKISTAN,1128,O
QTY,1128,O
513,1128,B-NW
MT,1128,I-NW
NONPRIME,1128,O
CRFH,1128,O
ALLOY,1128,O
COILS,1128,O
AT,1128,O
USD,1128,O
350,1128,O
PER,1128,O
MT,1128,O
ALL,1128,O
OTHER,1128,O
DETAILS,1128,O
AS,1128,O
PER,1128,O
BENEFICIARY'S,1128,O
PROFORMA,1128,O
INVOICE,1128,O
NO.,1128,O
S0328162/PAK/RR,1128,O
DATED.,1128,O
06/12/2019,1128,O
CFR,1129,O
KARACHI,1129,O
SEAPORT,1129,O
1,1129,O
QTY,1129,O
10000,1129,B-NW
KGS,1129,I-NW
PANNOX,1129,O
79,1129,O
AT,1129,O
USD,1129,O
1.6,1129,O
PER,1129,O
KG,1129,O
2,1129,O
QTY,1129,O
5600,1129,B-NW
KGS,1129,I-NW
PANNOX,1129,O
130,1129,O
AT,1129,O
USD,1129,O
1.43,1129,O
PER,1129,O
KG,1129,O
AS,1129,O
PER,1129,O
APPLICANT,1129,O
PURCHASE,1129,O
