,id,words,sentence #,tag
36057,36057,FOR,988,GoodsDescription
36058,36058,[INCOTERMS],988,GoodsDescription
36059,36059,CAR,988,GoodsDescription
36060,36060,A/C,988,GoodsDescription
36061,36061,CAR,988,GoodsDescription
36062,36062,COOLING,988,GoodsDescription
36063,36063,SUB,988,O
36064,36064,MODULE,988,O
36065,36065,(CSM),988,O
36066,36066,AND,988,O
36067,36067,RADIATOR,988,O
36068,36068,ASSY,988,O
36069,36069,HILUX,988,O
36070,36070,(IMV),988,O
36071,36071,AND,988,O
36072,36072,RADIATOR,988,O
36073,36073,ASSY,988,O
36074,36074,NEW,988,O
36075,36075,CULTUS,988,O
36076,36076,(YLA),988,O
36077,36077,ALTERNATOR,988,O
36078,36078,AND,988,O
36079,36079,STARTER,988,O
36080,36080,AS,988,O
36081,36081,PER,988,O
36082,36082,BENEFICIARY'S,988,O
36083,36083,PROFORMA,988,O
36084,36084,INVOICE,988,O
36085,36085,NO.,988,O
36086,36086,PFI-TH-THAL-1911-001-003,988,O
36087,36087,AND,988,O
36088,36088,[INCOTERMS],988,O
36089,36089,DATED,988,O
36090,36090,[INCOTERMS],988,O
36091,36091,(1),989,O
36092,36092,QTY,989,O
36093,36093,[UNITPRICEAMOUNT],989,Quantity
36094,36094,MT,989,Quantity
36095,36095,BORSTAR,989,GoodsDescription
36096,36096,FB2230,989,GoodsDescription
36097,36097,(LLD,989,O
36098,36098,POLYETHYLENE),989,O
36099,36099,AT,989,O
36100,36100,USD,989,UnitPriceAmount
36101,36101,[UNITPRICEAMOUNT],989,UnitPriceAmount
36102,36102,PER,989,UnitPriceAmount
36103,36103,MT,989,Quantity
36104,36104,AS,989,Incoterms
36105,36105,PER,989,UnitPriceAmount
36106,36106,INDENT,989,O
36107,36107,NO.,989,O
36108,36108,[QUANTITY],989,O
36109,36109,CONTRACT,989,O
36110,36110,NOS.,989,O
36111,36111,[QUANTITY],989,O
36112,36112,DATED,989,O
36113,36113,[INCOTERMS],989,O
36114,36114,OF,989,O
36115,36115,M/S,989,O
36116,36116,ARFEEN,989,O
36117,36117,INTERNATIONAL,989,O
36118,36118,(PVT),989,O
36119,36119,LTD.,989,O
36120,36120,PAKISTAN,989,O
36121,36121,CFR,989,Incoterms
36122,36122,KARACHI,989,Incoterms
36123,36123,PORT/,989,Incoterms
36124,36124,PORT,989,Incoterms
36125,36125,QASIM,989,Incoterms
36126,36126,FOB,990,Incoterms
36127,36127,NINGBO,990,Incoterms
36128,36128,CHINA,990,Incoterms
36129,36129,SEAPORT,990,Incoterms
36130,36130,[INCOTERMS],990,O
36131,36131,QTY,990,O
36132,36132,[QUANTITY],990,Quantity
36133,36133,METERS,990,Quantity
36134,36134,OF,990,GoodsDescription
36135,36135,[QUANTITY],990,GoodsDescription
36136,36136,PCT,990,GoodsDescription
36137,36137,POLYSTER,990,GoodsDescription
36138,36138,MICROFIBER,990,GoodsDescription
36139,36139,FIBRIC,990,GoodsDescription
36140,36140,[QUANTITY],990,O
36141,36141,GSM,990,O
36142,36142,AT,990,O
36143,36143,USD,990,UnitPriceAmount
36144,36144,[UNITPRICEAMOUNT],990,UnitPriceAmount
36145,36145,PER,990,UnitPriceAmount
36146,36146,METER,990,Quantity
36147,36147,[INCOTERMS],990,O
36148,36148,[QUANTITY],990,Quantity
36149,36149,METERS,990,Quantity
36150,36150,OF,990,GoodsDescription
36151,36151,[QUANTITY],990,GoodsDescription
36152,36152,PCT,990,GoodsDescription
36153,36153,POLYESTER,990,GoodsDescription
36154,36154,KNITTED,990,GoodsDescription
36155,36155,FABRIC,990,GoodsDescription
36156,36156,AT,990,O
36157,36157,USD,990,UnitPriceAmount
36158,36158,[UNITPRICEAMOUNT],990,UnitPriceAmount
36159,36159,PER,990,UnitPriceAmount
36160,36160,METER,990,Quantity
36161,36161,AS,990,O
36162,36162,PER,990,UnitPriceAmount
36163,36163,BENEFICIARY'S,990,O
36164,36164,PROFORMA,990,O
36165,36165,INVOICE,990,O
36166,36166,NO.,990,O
36167,36167,[INCOTERMS],990,O
36168,36168,DATED,990,O
36169,36169,26-12-2019.,990,O
36170,36170,CPT,991,Incoterms
36171,36171,LAHORE,991,Incoterms
36172,36172,AIRPORT,991,Incoterms
36173,36173,PAKISTAN,991,Incoterms
36174,36174,PHARMACEUTICAL,991,GoodsDescription
36175,36175,ALLOPATHIC,991,GoodsDescription
36176,36176,RAW,991,GoodsDescription
36177,36177,MATERIAL,991,GoodsDescription
36178,36178,QTY,991,O
36179,36179,[UNITPRICEAMOUNT],991,Quantity
36180,36180,KGS,991,Quantity
36181,36181,OF,991,O
36182,36182,TIZANIDINE,991,GoodsDescription
36183,36183,HCL,991,GoodsDescription
36184,36184,[INCOTERMS],991,O
36185,36185,PELLETS,991,O
36186,36186,[QUANTITY],991,UnitPriceAmount
36187,36187,PCT,991,O
36188,36188,AT,991,GoodsDescription
36189,36189,THE,991,O
36190,36190,RATE,991,O
36191,36191,ACUD,991,UnitPriceAmount
36192,36192,[UNITPRICEAMOUNT],991,UnitPriceAmount
36193,36193,PER,991,UnitPriceAmount
36194,36194,KG,991,UnitPriceAmount
36195,36195,COMPLETE,991,O
36196,36196,DETAIL,991,O
36197,36197,AS,991,O
36198,36198,PER,991,UnitPriceAmount
36199,36199,INDENT,991,O
36200,36200,NO.,991,O
36201,36201,[INCOTERMS],991,O
36202,36202,DATED,991,O
36203,36203,[INCOTERMS],991,O
36204,36204,OF,991,O
36205,36205,M/S.,991,O
36206,36206,NEON,991,O
36207,36207,CHEMICALS,991,O
36208,36208,KARACHI,991,O
36209,36209,PAKISTAN.,991,O
36210,36210,CFR,992,Incoterms
36211,36211,KARACHI,992,Incoterms
36212,36212,PORT,992,Incoterms
36213,36213,PAKISTAN,992,Incoterms
36214,36214,POLYPROPYLENE,992,GoodsDescription
36215,36215,RESIN,992,O
36216,36216,QTY,992,O
36217,36217,[UNITPRICEAMOUNT],992,Quantity
36218,36218,MTS,992,Quantity
36219,36219,GRADE,992,O
36220,36220,[INCOTERMS],992,O
36221,36221,AT,992,O
36222,36222,USD,992,UnitPriceAmount
36223,36223,[UNITPRICEAMOUNT],992,UnitPriceAmount
36224,36224,PER,992,UnitPriceAmount
36225,36225,MT,992,Quantity
36226,36226,AS,992,O
36227,36227,PER,992,UnitPriceAmount
36228,36228,BENEFICIARY'S,992,O
36229,36229,PROFORMA,992,O
36230,36230,INVOICE/,992,O
36231,36231,CONTRACT,992,O
36232,36232,NO.,992,O
36233,36233,ABPRP/9B0683H,992,O
36234,36234,DATED,992,O
36235,36235,12-12-2019.,992,O
36236,36236,CPT,993,Incoterms
36237,36237,LAHORE,993,Incoterms
36238,36238,AIRPORT,993,Incoterms
36239,36239,PAKISTAN,993,Incoterms
36240,36240,PHARMACEUTICAL,993,GoodsDescription
36241,36241,(ALLOPATHIC),993,GoodsDescription
36242,36242,RAW,993,GoodsDescription
36243,36243,MATERIAL,993,GoodsDescription
36244,36244,QTY,993,O
36245,36245,[UNITPRICEAMOUNT],993,Quantity
36246,36246,KGS,993,Quantity
36247,36247,ATORVASTATIN,993,GoodsDescription
36248,36248,CALCIUM,993,GoodsDescription
36249,36249,(IN-HOUSE/CUSTOMER,993,O
36250,36250,SPEC),993,O
36251,36251,AT,993,GoodsDescription
36252,36252,ACUD,993,UnitPriceAmount
36253,36253,[UNITPRICEAMOUNT],993,UnitPriceAmount
36254,36254,PER,993,UnitPriceAmount
36255,36255,KG,993,UnitPriceAmount
36256,36256,AS,993,GoodsDescription
36257,36257,PER,993,UnitPriceAmount
36258,36258,INDENT,993,O
36259,36259,NO.,993,O
36260,36260,CI-29282/2019,993,O
36261,36261,DATED,993,O
36262,36262,[INCOTERMS],993,O
36263,36263,OF,993,O
36264,36264,M/S,993,O
36265,36265,CAUSEWAY,993,O
36266,36266,INTERNATIONAL,993,O
36267,36267,KARACHI,993,O
36268,36268,PAKSTAN,993,O
36269,36269,CFR,994,Incoterms
36270,36270,KEAMARI,994,Incoterms
36271,36271,KARACHI,994,Incoterms
36272,36272,SEAPORT/PORT,994,Incoterms
36273,36273,QASIM,994,Incoterms
36274,36274,KARACHI,994,Incoterms
36275,36275,PAKISTAN,994,Incoterms
36276,36276,TOATL,994,O
36277,36277,QTY,994,O
36278,36278,[QUANTITY],994,Quantity
36279,36279,MTS,994,Quantity
36280,36280,ALUMINIUM,994,GoodsDescription
36281,36281,FOIL,994,GoodsDescription
36282,36282,AT,994,O
36283,36283,CNY,994,UnitPriceAmount
36284,36284,[QUANTITY],994,UnitPriceAmount
36285,36285,PER,994,UnitPriceAmount
36286,36286,MT,994,Quantity
36287,36287,AS,994,Incoterms
36288,36288,PER,994,UnitPriceAmount
36289,36289,BENEFICIARY'S,994,O
36290,36290,PROFORMA,994,O
36291,36291,INVOICE,994,O
36292,36292,NO.,994,O
36293,36293,[INCOTERMS],994,O
36294,36294,DATED,994,O
36295,36295,[INCOTERMS],994,O
36296,36296,AND,994,O
36297,36297,APPLICANT'S,994,O
36298,36298,PURCHASE,994,O
36299,36299,ORDER,994,O
36300,36300,NO.,994,O
36301,36301,[QUANTITY],994,O
36302,36302,DATED,994,O
36303,36303,[INCOTERMS],994,O
36304,36304,CFR,995,Incoterms
36305,36305,KARACHI,995,Incoterms
36306,36306,SEAPORT,995,Incoterms
36307,36307,PAKISTAN,995,Incoterms
36308,36308,QTY,995,O
36309,36309,[UNITPRICEAMOUNT],995,Quantity
36310,36310,MTS,995,Quantity
36311,36311,OF,995,O
36312,36312,PP,995,GoodsDescription
36313,36313,[INCOTERMS],995,GoodsDescription
36314,36314,AT,995,O
36315,36315,USD,995,UnitPriceAmount
36316,36316,[UNITPRICEAMOUNT],995,UnitPriceAmount
36317,36317,PER,995,UnitPriceAmount
36318,36318,MT,995,UnitPriceAmount
36319,36319,AS,995,O
36320,36320,PER,995,UnitPriceAmount
36321,36321,BENEFICIARY'S,995,O
36322,36322,PROFORMA,995,O
36323,36323,INVOICE,995,O
36324,36324,NO.,995,O
36325,36325,/123850/JAN,995,O
36326,36326,DATED,995,O
36327,36327,[INCOTERMS],995,O
36328,36328,CFR,996,Incoterms
36329,36329,KARACHI,996,Incoterms
36330,36330,SEAPORT,996,Incoterms
36331,36331,PAKISTAN,996,Incoterms
36332,36332,QTY,996,O
36333,36333,[UNITPRICEAMOUNT],996,Quantity
36334,36334,MTS,996,Quantity
36335,36335,OF,996,O
36336,36336,PP,996,GoodsDescription
36337,36337,[INCOTERMS],996,GoodsDescription
36338,36338,AT,996,O
36339,36339,USD,996,UnitPriceAmount
36340,36340,[UNITPRICEAMOUNT],996,UnitPriceAmount
36341,36341,PER,996,UnitPriceAmount
36342,36342,MT,996,Quantity
36343,36343,AS,996,O
36344,36344,PER,996,UnitPriceAmount
36345,36345,BENEFICIARY'S,996,O
36346,36346,PROFORMA,996,O
36347,36347,INVOICE,996,O
36348,36348,NO.,996,O
36349,36349,/123848/JAN,996,O
36350,36350,DATED,996,O
36351,36351,[INCOTERMS],996,O
36352,36352,CPT,997,Incoterms
36353,36353,KARACHI,997,Incoterms
36354,36354,AIRPORT,997,Incoterms
36355,36355,PAKISTAN,997,Incoterms
36356,36356,QTY,997,O
36357,36357,[QUANTITY],997,Quantity
36358,36358,UNITS,997,Quantity
36359,36359,NETWORKING,997,GoodsDescription
36360,36360,EQUIPMENTS,997,GoodsDescription
36361,36361,WITH,997,GoodsDescription
36362,36362,ACCESSORIES,997,GoodsDescription
36363,36363,AS,997,O
36364,36364,PER,997,O
36365,36365,BENEFICIARY'S,997,O
36366,36366,PROFORMA,997,O
36367,36367,INVOICE,997,O
36368,36368,NO(S).,997,O
36369,36369,[QUANTITY],997,O
36370,36370,DATED,997,O
36371,36371,[INCOTERMS],997,O
36372,36372,CFR,998,Incoterms
36373,36373,KEAMARI,998,Incoterms
36374,36374,KARACHI,998,Incoterms
36375,36375,SEAPORT/PORT,998,Incoterms
36376,36376,QASIM,998,Incoterms
36377,36377,PAKISTAN,998,Incoterms
36378,36378,QTY,998,O
36379,36379,1.,998,Quantity
36380,36380,[QUANTITY],998,Quantity
36381,36381,SET,998,Quantity
36382,36382,OF,998,O
36383,36383,YARN,998,GoodsDescription
36384,36384,CONDITIONING,998,GoodsDescription
36385,36385,MACHINE,998,GoodsDescription
36386,36386,[QUANTITY],998,Quantity
36387,36387,KG,998,Quantity
36388,36388,AT,998,O
36389,36389,USD,998,UnitPriceAmount
36390,36390,[UNITPRICEAMOUNT],998,O
36391,36391,PER,998,UnitPriceAmount
36392,36392,SET,998,Quantity
36393,36393,AS,998,Incoterms
36394,36394,PER,998,UnitPriceAmount
36395,36395,BENEFICIARY'S,998,O
36396,36396,PROFORMA,998,O
36397,36397,INVOICE,998,O
36398,36398,NO.,998,O
36399,36399,RASUN20191212806,998,O
36400,36400,DATED,998,O
36401,36401,18-DEC-2019.,998,O
36402,36402,CFR,999,Incoterms
36403,36403,KARACHI,999,Incoterms
36404,36404,SEAPORT,999,Incoterms
36405,36405,TOTAL,999,O
36406,36406,QUANTITY,999,O
36407,36407,[QUANTITY],999,Quantity
36408,36408,ROLLS,999,Quantity
36409,36409,NEEMPLAST,999,GoodsDescription
36410,36410,PACKING,999,GoodsDescription
36411,36411,PAPER,999,GoodsDescription
36412,36412,[INCOTERMS],999,O
36413,36413,(W),999,O
36414,36414,x,999,O
36415,36415,[INCOTERMS],999,O
36416,36416,(L),999,O
36417,36417,AT,999,O
36418,36418,THE,999,O
36419,36419,RATE,999,O
36420,36420,OF,999,O
36421,36421,USD,999,UnitPriceAmount
36422,36422,[UNITPRICEAMOUNT],999,UnitPriceAmount
36423,36423,PER,999,GoodsDescription
36424,36424,ROLL,999,Quantity
36425,36425,AS,999,GoodsDescription
36426,36426,PER,999,GoodsDescription
36427,36427,BENEFICIARY'S,999,O
36428,36428,PROFORMA,999,O
36429,36429,INVOICE,999,O
36430,36430,NO.,999,O
36431,36431,[QUANTITY],999,O
36432,36432,DATED,999,O
36433,36433,[INCOTERMS],999,O
36434,36434,CFR,1000,Incoterms
36435,36435,KARACHI,1000,Incoterms
36436,36436,PORT,1000,Incoterms
36437,36437,PAKISTAN,1000,Incoterms
36438,36438,[QUANTITY],1000,O
36439,36439,PCT,1000,O
36440,36440,POLYESTER,1000,GoodsDescription
36441,36441,DTY,1000,O
36442,36442,[INCOTERMS],1000,O
36443,36443,HIM,1000,O
36444,36444,SD,1000,UnitPriceAmount
36445,36445,1.,1000,O
36446,36446,QTY,1000,O
36447,36447,[QUANTITY],1000,Quantity
36448,36448,KGS,1000,Quantity
36449,36449,HN4065,1000,O
36450,36450,AT,1000,O
36451,36451,USD,1000,UnitPriceAmount
36452,36452,[UNITPRICEAMOUNT],1000,UnitPriceAmount
36453,36453,PER,1000,UnitPriceAmount
36454,36454,KG,1000,UnitPriceAmount
36455,36455,2.,1000,UnitPriceAmount
36456,36456,QTY,1000,O
36457,36457,[QUANTITY],1000,Quantity
36458,36458,KGS,1000,Quantity
36459,36459,HE1610A,1000,O
36460,36460,AT,1000,O
36461,36461,USD,1000,UnitPriceAmount
36462,36462,[UNITPRICEAMOUNT],1000,UnitPriceAmount
36463,36463,PER,1000,UnitPriceAmount
36464,36464,KG,1000,UnitPriceAmount
36465,36465,3.,1000,O
36466,36466,QTY,1000,O
36467,36467,[QUANTITY],1000,Quantity
36468,36468,KGS,1000,Quantity
36469,36469,TN21396,1000,O
36470,36470,AT,1000,O
36471,36471,USD,1000,UnitPriceAmount
36472,36472,[UNITPRICEAMOUNT],1000,UnitPriceAmount
36473,36473,PER,1000,UnitPriceAmount
36474,36474,KG,1000,UnitPriceAmount
36475,36475,AS,1000,O
36476,36476,PER,1000,UnitPriceAmount
36477,36477,BENEFICIARY'S,1000,O
36478,36478,PROFORMA,1000,O
36479,36479,INVOICE,1000,O
36480,36480,NO.,1000,O
36481,36481,Z200102F,1000,O
36482,36482,DATED,1000,O
36483,36483,[INCOTERMS],1000,O
36484,36484,CFR,1001,Incoterms
36485,36485,KARACHI,1001,Incoterms
36486,36486,PORT,1001,Incoterms
36487,36487,AND/OR,1001,Incoterms
36488,36488,PORT,1001,Incoterms
36489,36489,QASIM,1001,Incoterms
36490,36490,QTY,1001,O
36491,36491,[QUANTITY],1001,Quantity
36492,36492,M/TONS,1001,Quantity
36493,36493,MARLEX,1001,GoodsDescription
36494,36494,POLYPROPYLENE,1001,GoodsDescription
36495,36495,RESIN,1001,GoodsDescription
36496,36496,HGX-030SP,1001,O
36497,36497,AT,1001,O
36498,36498,USD,1001,UnitPriceAmount
36499,36499,[QUANTITY],1001,UnitPriceAmount
36500,36500,PER,1001,UnitPriceAmount
36501,36501,M/TON.,1001,O
36502,36502,AS,1001,Incoterms
36503,36503,PER,1001,UnitPriceAmount
36504,36504,BENEFICIARY'S,1001,O
36505,36505,PROFORMA,1001,O
36506,36506,INVOICE,1001,O
36507,36507,NO.,1001,O
36508,36508,CPS/0034/G/2020,1001,O
36509,36509,DATED,1001,O
36510,36510,[INCOTERMS],1001,O
36511,36511,CFR,1002,Incoterms
36512,36512,KEAMARI,1002,Incoterms
36513,36513,KARACHI,1002,Incoterms
36514,36514,SEAPORT/PORT,1002,Incoterms
36515,36515,QASIM,1002,Incoterms
36516,36516,PAKISTAN,1002,Incoterms
36517,36517,QTY,1002,O
36518,36518,[QUANTITY],1002,Quantity
36519,36519,KGS,1002,Quantity
36520,36520,METAMINO(R),1002,GoodsDescription
36521,36521,DL-METHIONINE,1002,GoodsDescription
36522,36522,FEED,1002,GoodsDescription
36523,36523,GRADE,1002,O
36524,36524,[QUANTITY],1002,O
36525,36525,PCT.,1002,O
36526,36526,AT,1002,O
36527,36527,USD,1002,UnitPriceAmount
36528,36528,[UNITPRICEAMOUNT],1002,UnitPriceAmount
36529,36529,PER,1002,UnitPriceAmount
36530,36530,KG.,1002,O
36531,36531,AS,1002,Incoterms
36532,36532,PER,1002,UnitPriceAmount
36533,36533,BENEFICIARY'S,1002,O
36534,36534,PROFORMA,1002,O
36535,36535,INVOICE,1002,O
36536,36536,NO.,1002,O
36537,36537,[QUANTITY],1002,O
36538,36538,DATED,1002,O
36539,36539,[INCOTERMS],1002,O
36540,36540,CFR,1003,Incoterms
36541,36541,KEAMARI,1003,Incoterms
36542,36542,KARACHI,1003,Incoterms
36543,36543,SEAPORT/PORT,1003,Incoterms
36544,36544,QASIM,1003,Incoterms
36545,36545,PAKISTAN,1003,Incoterms
36546,36546,QTY,1003,O
36547,36547,[UNITPRICEAMOUNT],1003,Quantity
36548,36548,KGS,1003,Quantity
36549,36549,VISCOSE,1003,GoodsDescription
36550,36550,STAPLE,1003,GoodsDescription
36551,36551,FIBRE,1003,GoodsDescription
36552,36552,[UNITPRICEAMOUNT],1003,O
36553,36553,DTEX,1003,O
36554,36554,[QUANTITY],1003,O
36555,36555,MM,1003,O
36556,36556,HT,1003,O
36557,36557,BRIGHT,1003,O
36558,36558,FIBRE,1003,GoodsDescription
36559,36559,EXCELLENT,1003,O
36560,36560,[QUANTITY],1003,O
36561,36561,PCT,1003,O
36562,36562,PEFC,1003,O
36563,36563,CERTIFIED,1003,O
36564,36564,H133044B00,1003,O
36565,36565,AT,1003,O
36566,36566,USD,1003,UnitPriceAmount
36567,36567,[UNITPRICEAMOUNT],1003,UnitPriceAmount
36568,36568,PER,1003,UnitPriceAmount
36569,36569,KG,1003,UnitPriceAmount
36570,36570,AS,1003,Incoterms
36571,36571,PER,1003,UnitPriceAmount
36572,36572,BENEFICIARY'S,1003,O
36573,36573,SALES,1003,O
36574,36574,CONTRACT,1003,O
36575,36575,NO.,1003,O
36576,36576,[QUANTITY],1003,O
36577,36577,DATED,1003,O
36578,36578,[INCOTERMS],1003,O
36579,36579,CFR,1004,Incoterms
36580,36580,ANY,1004,Incoterms
36581,36581,SEAPORT,1004,Incoterms
36582,36582,IN,1004,Incoterms
36583,36583,PAKISTAN,1004,Incoterms
36584,36584,QTY,1004,O
36585,36585,[UNITPRICEAMOUNT],1004,Quantity
36586,36586,METRIC,1004,Quantity
36587,36587,TONS,1004,Quantity
36588,36588,LLDPE,1004,GoodsDescription
36589,36589,[INCOTERMS],1004,GoodsDescription
36590,36590,AT,1004,O
36591,36591,THE,1004,O
36592,36592,RATE,1004,O
36593,36593,USD,1004,UnitPriceAmount
36594,36594,[UNITPRICEAMOUNT],1004,UnitPriceAmount
36595,36595,PER,1004,UnitPriceAmount
36596,36596,METRIC,1004,Quantity
36597,36597,TON,1004,Quantity
36598,36598,AS,1004,O
36599,36599,PER,1004,UnitPriceAmount
36600,36600,PROFORMA,1004,O
36601,36601,INVOICE,1004,O
36602,36602,NO.,1004,O
36603,36603,NA/191152/JAN-20,1004,O
36604,36604,DATED,1004,O
36605,36605,[DATE],1004,O
36606,36606,OF,1004,O
36607,36607,BENEFICIARY.,1004,O
36608,36608,CPT,1005,Incoterms
36609,36609,DYNAMIC,1005,Incoterms
36610,36610,PACKAGING,1005,Incoterms
36611,36611,PVT,1005,Incoterms
36612,36612,LTD22KMOFF,1005,O
36613,36613,FEROZEPUR,1005,Incoterms
36614,36614,ROAD,1005,Incoterms
36615,36615,LAHORE,1005,Incoterms
36616,36616,TOTAL,1005,O
36617,36617,QTY,1005,O
36618,36618,[QUANTITY],1005,Quantity
36619,36619,KGS,1005,Quantity
36620,36620,METALIZED,1005,GoodsDescription
36621,36621,BOPP,1005,GoodsDescription
36622,36622,FILM,1005,GoodsDescription
36623,36623,AT,1005,O
36624,36624,PKR,1005,UnitPriceAmount
36625,36625,[UNITPRICEAMOUNT],1005,UnitPriceAmount
36626,36626,PER,1005,UnitPriceAmount
36627,36627,KG.,1005,O
36628,36628,(INCLUDING,1005,O
36629,36629,SALS,1005,O
36630,36630,TAX),1005,O
36631,36631,AS,1005,O
36632,36632,PER,1005,UnitPriceAmount
36633,36633,BENEFICIARY'S,1005,O
36634,36634,PROFORMA,1005,O
36635,36635,INVOICE,1005,O
36636,36636,NO.,1005,O
36637,36637,L-P.I/250/19,1005,O
36638,36638,DATED,1005,O
36639,36639,[INCOTERMS],1005,O
36640,36640,CFR,1006,Incoterms
36641,36641,KARACHI,1006,Incoterms
36642,36642,PORT,1006,Incoterms
36643,36643,/,1006,Incoterms
36644,36644,PORT,1006,Incoterms
36645,36645,QASIM,1006,Incoterms
36646,36646,PAKISTAN,1006,Incoterms
36647,36647,[INCOTERMS],1006,O
36648,36648,QTY,1006,O
36649,36649,[UNITPRICEAMOUNT],1006,Quantity
36650,36650,MTS,1006,Quantity
36651,36651,LLDPE,1006,GoodsDescription
36652,36652,F2A,1006,O
36653,36653,AT,1006,O
36654,36654,USD,1006,UnitPriceAmount
36655,36655,[UNITPRICEAMOUNT],1006,UnitPriceAmount
36656,36656,PER,1006,UnitPriceAmount
36657,36657,MT,1006,Quantity
36658,36658,[INCOTERMS],1006,O
36659,36659,QTY,1006,O
36660,36660,[INCOTERMS],1006,Quantity
36661,36661,LLDPE,1006,GoodsDescription
36662,36662,F1A,1006,O
36663,36663,AT,1006,O
36664,36664,USD,1006,UnitPriceAmount
36665,36665,[UNITPRICEAMOUNT],1006,UnitPriceAmount
36666,36666,PER,1006,UnitPriceAmount
36667,36667,MT,1006,Quantity
36668,36668,AS,1006,Incoterms
36669,36669,PER,1006,UnitPriceAmount
36670,36670,BENEFICIARY'S,1006,O
36671,36671,PROFORMA,1006,O
36672,36672,INVOICE,1006,O
36673,36673,NO.,1006,O
36674,36674,NA/191246/JAN-20,1006,O
36675,36675,DATED,1006,O
36676,36676,07-01-20.,1006,O
36677,36677,CFR,1007,Incoterms
36678,36678,KARACHI,1007,Incoterms
36679,36679,SEAPORT,1007,Incoterms
36680,36680,PAKISTAN,1007,Incoterms
36681,36681,QTY,1007,O
36682,36682,[QUANTITY],1007,O
36683,36683,KGS,1007,Quantity
36684,36684,AKULON,1007,GoodsDescription
36685,36685,NO.F132-E1,1007,O
36686,36686,NA99001,1007,O
36687,36687,AT,1007,O
36688,36688,USD,1007,UnitPriceAmount
36689,36689,[UNITPRICEAMOUNT],1007,O
36690,36690,PER,1007,UnitPriceAmount
36691,36691,[QUANTITY],1007,UnitPriceAmount
36692,36692,KGS,1007,Quantity
36693,36693,AS,1007,O
36694,36694,PER,1007,UnitPriceAmount
36695,36695,BENEFICIARY'S,1007,O
36696,36696,PROFORMA,1007,O
36697,36697,INVOICE,1007,O
36698,36698,NO.,1007,O
36699,36699,[QUANTITY],1007,O
36700,36700,DATED,1007,O
36701,36701,[DATE],1007,O
36702,36702,CPT,1008,Incoterms
36703,36703,DYNAMIC,1008,Incoterms
36704,36704,PACKAGING,1008,Incoterms
36705,36705,PVT,1008,Incoterms
36706,36706,LTD22KMOFF,1008,O
36707,36707,FEROZEPUR,1008,Incoterms
36708,36708,ROAD,1008,Incoterms
36709,36709,LAHORE,1008,Incoterms
36710,36710,TOTAL,1008,O
36711,36711,QTY,1008,O
36712,36712,[QUANTITY],1008,Quantity
36713,36713,KGS,1008,Quantity
36714,36714,TRANSPARENT,1008,GoodsDescription
36715,36715,HEAT,1008,GoodsDescription
36716,36716,SEALABLE,1008,GoodsDescription
36717,36717,BOPP,1008,GoodsDescription
36718,36718,FILM,1008,GoodsDescription
36719,36719,AT,1008,GoodsDescription
36720,36720,PKR,1008,UnitPriceAmount
36721,36721,[UNITPRICEAMOUNT],1008,UnitPriceAmount
36722,36722,PER,1008,UnitPriceAmount
36723,36723,KG,1008,UnitPriceAmount
36724,36724,.(INCLUDING,1008,O
36725,36725,SALES,1008,O
36726,36726,TAX),1008,O
36727,36727,AS,1008,O
36728,36728,PER,1008,UnitPriceAmount
36729,36729,BENEFICIARY'S,1008,O
36730,36730,PROFORMA,1008,O
36731,36731,INVOICE,1008,O
36732,36732,NO.,1008,O
36733,36733,L-P.I/251/19,1008,O
36734,36734,DATED,1008,O
36735,36735,[INCOTERMS],1008,O
36736,36736,CFR,1009,Incoterms
36737,36737,KEAMARI,1009,Incoterms
36738,36738,KARACHI,1009,Incoterms
36739,36739,SEAPORT/PORT,1009,Incoterms
36740,36740,QASIM,1009,Incoterms
36741,36741,PAKISTAN,1009,Incoterms
36742,36742,QTY,1009,O
36743,36743,[QUANTITY],1009,Quantity
36744,36744,SETS,1009,Quantity
36745,36745,OF,1009,O
36746,36746,COMPLETE,1009,GoodsDescription
36747,36747,DRAFTING,1009,GoodsDescription
36748,36748,SYSTEM,1009,GoodsDescription
36749,36749,MODEL,1009,O
36750,36750,PK-1550,1009,O
36751,36751,FOR,1009,O
36752,36752,TEXTILE,1009,O
36753,36753,MARZOLI,1009,O
36754,36754,SIMPLEX,1009,O
36755,36755,MACHINE,1009,O
36756,36756,[QUANTITY],1009,O
36757,36757,SPINDLES,1009,O
36758,36758,WITH,1009,O
36759,36759,ALL,1009,O
36760,36760,STANDARD,1009,O
36761,36761,ACCESSORIES,1009,O
36762,36762,AND,1009,O
36763,36763,ESSENTIAL,1009,O
36764,36764,PARTS,1009,O
36765,36765,AT,1009,O
36766,36766,EUR,1009,UnitPriceAmount
36767,36767,[QUANTITY],1009,UnitPriceAmount
36768,36768,PER,1009,UnitPriceAmount
36769,36769,SET,1009,Quantity
36770,36770,AS,1009,Incoterms
36771,36771,PER,1009,UnitPriceAmount
36772,36772,BENEFICIARY'S,1009,O
36773,36773,QUOTATION,1009,O
36774,36774,NO.,1009,O
36775,36775,[QUANTITY],1009,O
36776,36776,DATED,1009,O
36777,36777,08-10-2019.,1009,O
36778,36778,CFR,1010,Incoterms
36779,36779,ANY,1010,Incoterms
36780,36780,PORT,1010,Incoterms
36781,36781,IN,1010,Incoterms
36782,36782,PAKISTAN,1010,Incoterms
36783,36783,QTY,1010,O
36784,36784,[UNITPRICEAMOUNT],1010,Quantity
